"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","HS4","HS4 ID"
0.8759908527,0.8468292366,0.7214583642,0.7561483117,0.9227960584,0.9355080775,1.0060297553,0.6630889656,0.9159919216,0.9771514959,0.8031228967,0.6312424182,0.6530796434,0.8065555543,0.9025056468,1.0158461175,0.599055173,0.5954181093,0.775539248,0.835211491,0.7244370598,0.6467406496,0.7502505069,0.4960257992,0.6087265096,"Refractory Cements","3816"
0.0831835487,-0.063141168,-0.1121499809,-0.3161654979,-0.2086374909,-0.1088656208,-0.146615966,0.2196579829,0.0433065562,-0.3739989925,-0.2591018424,-0.4906154026,-0.6080806053,-0.8007528837,-0.5936987716,-0.6289036236,-0.6618918235,-0.6655117239,-0.6821441536,-0.6113069118,-0.3608918276,0.0089581694,0.0941235355,-0.1100829091,0.2392548815,"Alkylbenzenes and Alkylnaphthalenes","3817"
1.5463275506,1.4148583527,1.4411292817,1.5415369536,1.789849675,1.7967393044,1.9775680913,1.7157737902,1.7867206833,1.4246104111,1.1223158377,1.2938350176,1.2544861963,1.0662517316,1.3684073403,1.2345973302,1.6074542026,1.8154845547,1.8088352148,2.1349284853,2.0275865608,2.0870065208,2.1667388892,2.2210974055,2.1862969357,"Disc Chemicals for Electronics","3818"
,,,,,,,,,,,,0.1357770517,0.4156336578,-0.1025536397,-0.0011867234,0.0215445231,-0.1311973801,0.2866671725,0.3045917817,0.680011801,0.5141760835,0.3543818404,0.4817001885,0.6516546175,"Hydraulic Brake Fluid","3819"
,,,,,,,,,,0.8645856292,0.6423271455,0.7118990301,0.7068973552,0.7021142045,0.5599108936,0.9836046777,0.8002764875,0.8533547685,0.7754715636,0.563495748,0.3239133326,0.354142152,0.3630443472,0.4520005663,"Antifreeze","3820"
,,,,,,,,,1.2815132308,1.3586830363,1.3954529162,1.2838348367,1.2453039119,1.7399810787,1.5083507355,1.1577428849,0.7454844704,0.8433856144,1.0671802876,1.4293379647,1.3302021371,1.3509521662,1.1906934724,1.2095798854,"Micro-Organism Culture Preparations","3821"
1.6668970036,2.0393569952,2.0269146696,1.6187140637,2.1359274199,2.0801424968,1.9770016345,1.7408299415,2.148539987,1.9154411831,1.5823365907,1.6001593809,1.5127655888,1.4980245162,1.802854583,1.5278010187,1.2867471713,1.3400983979,1.3358637349,1.3777780191,1.1659080393,1.0172200374,0.906847805,0.6392748034,0.7833050022,"Laboratory Reagents","3822"
1.5593249953,1.322287308,1.4470131369,1.4671561835,1.4906105418,1.5919505432,1.5840731336,1.7661856984,2.0519439193,2.1120097946,1.8086143684,1.7496111216,1.6621524493,1.4494400256,1.0381954368,0.9672886805,0.9007395704,0.8308974245,0.8212781718,0.7866912965,0.9958075428,0.8489623198,0.8448546997,0.2882586356,-0.1912965918,"Industrial Fatty Acids, Oils and Alcohols","3823"
0.3460792805,0.4540754076,0.4405222734,0.3499449517,0.3979301964,0.3562451707,0.2895382233,0.2414095739,-0.1379244622,-0.0218080053,0.042297002,0.1702839496,0.1335820499,0.1678378374,-0.041438793,0.1772348033,0.1941680526,0.1263519688,0.109876911,0.1098756415,0.201270441,-0.0270959523,-0.036030917,-0.1534191366,0.0876809625,"Ethylene Polymers","3901"
0.3350943556,0.2631112745,0.4704163525,0.6082912363,0.4531656928,0.628492003,0.4013512151,0.3067461532,0.2336237066,0.3578705262,0.3355542795,0.3779439003,0.2333684096,0.1987762849,0.1465504107,0.298902172,0.2674343423,0.3105887852,0.3391346355,0.2394305949,0.2136567308,0.0462273661,0.1189851948,0.0187698466,0.267092951,"Propylene Polymers","3902"
0.2433270829,0.4277323433,0.4305863941,0.4348163242,0.6420417677,0.6016970361,0.6366164412,0.7061414518,0.730321969,0.7893874875,0.8331010771,0.910252805,0.9461472981,0.8687851722,0.9309228132,0.8739132361,0.885546936,0.8830159674,0.8263873843,0.8749092379,0.9001676525,0.9118599078,0.8761996692,0.7426134356,0.9462662007,"Styrene Polymers","3903"
0.1802690244,0.0592920464,0.1861330132,0.1704997713,0.0877298049,0.0510093635,0.1661192477,0.2574930001,0.2075202036,0.5257098574,0.3571438949,0.4708328698,0.6001533076,0.4859346677,0.4843612168,0.8470038103,0.8715981265,0.9159062325,0.8213629475,0.6709681651,0.7519653149,0.6646668789,0.6658544323,0.4690301487,0.5411293364,"Vinyl Chloride Polymers","3904"
1.1567676693,1.0023289519,1.0808616609,1.073943099,1.2776406986,1.2225121626,0.9436368365,1.0432401061,1.1652040978,1.0113311926,0.8909156869,0.9237724299,0.9406703091,0.9403918506,0.9149055031,0.8981932134,0.9083051096,0.9315608581,0.8738277886,0.8773026203,0.6897848132,0.8652165046,0.842979775,1.0414242595,1.0461176303,"Other Vinyl Polymers","3905"
1.7448827275,1.7290331744,1.7399466145,1.803653303,1.806235355,1.835172243,2.0661825292,1.7462558896,1.745303024,1.5303204825,1.8842799958,1.7671751051,1.597397961,1.878593262,1.7613990392,1.7563174222,1.7036359156,1.6016336298,1.2040543867,1.7594109067,1.7576095801,1.5693222074,1.7248742356,1.383101347,1.4313071815,"Acrylic Polymers","3906"
0.5434098922,0.6914737799,0.8400824412,0.8554319251,1.0797315214,1.0185000273,0.9907202141,1.0471612172,0.7657176686,0.8780807675,0.7891701414,0.7485041726,0.7150138272,1.0716366191,0.9223568369,1.0373631707,0.9878976685,1.1722819973,0.8763877181,0.7139360018,0.7437648777,1.033196421,1.0779198102,0.9398724717,0.7694484541,"Polyacetals","3907"
1.2624501859,1.1978994004,1.1013346033,1.3788365462,1.3500834146,1.5315271997,1.4915655959,1.5230157409,1.5813534534,1.4791552326,1.5510067179,1.5849996952,1.5812542003,1.5658980242,1.5744900754,1.5124452875,1.4851523963,1.3752962115,1.5264980452,1.5851301491,1.6185001833,1.7542222776,1.7069923774,1.6730134733,1.554437968,"Polyamides","3908"
1.1670326204,1.0699352021,0.8168570705,1.1372861605,0.9142438988,0.8015883028,1.0997150451,1.1339497305,1.1496782268,1.0629229027,1.0014969019,1.0797400513,1.0728331727,1.201755891,0.9468877979,0.9180060951,0.7636429092,1.0669800537,0.9651161557,1.0421367606,1.0792551706,1.293063606,1.2760359578,1.2148441942,1.2526473748,"Amino-resins","3909"
1.4746499401,1.7746134596,1.7994163347,1.7968808126,1.6058368159,1.6618657016,1.9457524054,2.2545143729,2.2167564639,2.2260934596,1.8947854674,1.9374428427,1.9113513232,1.9094213613,1.6826350567,1.7191688906,1.6481766346,1.8806015216,1.867159117,1.8674642558,1.8981822829,1.8828507119,1.8858379575,1.8213039767,1.5316542805,"Silicone","3910"
1.3068637307,0.8523648249,0.7603988519,0.9883209755,1.3055744144,1.1700180588,1.3576064575,1.0404798144,1.2045641056,1.5734586157,1.6905819828,1.6558791368,1.5726318291,1.46865591,1.4725459018,1.4616692576,1.5504484395,1.5005003321,1.4316907612,1.423512859,1.4511716564,1.1230618061,0.9166167952,1.1282262684,1.0453408475,"Petroleum Resins","3911"
1.2272526951,0.9458276367,1.0886175071,0.816443146,1.5198732975,1.4769162824,1.5770034719,1.3070128448,1.5961558489,1.5759054151,0.6139229155,0.6941031255,0.8743541751,1.0469002176,0.7899241435,0.9309120885,0.9107281567,1.2793421628,0.8867868445,0.8325059942,0.9751423876,1.2128546837,1.2288309944,0.7599912572,0.7162066291,"Cellulose","3912"
0.2184866141,0.3609146819,0.3395782191,0.2299437412,0.4192004571,0.5411489326,0.3999345037,0.3801055466,0.6236912748,1.0036245608,0.9861898621,0.7364713897,0.7238168902,0.6901529317,0.7458690438,0.7526810539,0.7999776683,0.7826189142,0.8537515102,0.630127589,0.6088972708,0.4918317869,0.7365317875,0.7091864457,0.5795079727,"Natural Polymers","3913"
1.5034872467,1.2871473174,1.0792452028,1.2710477002,1.5781324782,1.660407391,1.6273098783,1.3521391904,1.7082098511,1.5626683847,1.5581859818,1.1178755519,1.170539161,1.0038297657,1.2735508756,1.4103422228,0.8541719448,1.1953750043,1.0680239842,1.1174806488,1.3525881883,1.2979426684,1.457214457,1.5592418322,1.6128472857,"Polymer Ion-Exchangers","3914"
-0.3857687471,-0.1736274775,0.0736663881,-0.2095526076,0.2580724328,0.0134197319,0.6655353341,0.3032426711,0.4823201032,-0.1085080832,-0.746298241,-0.6293297758,-0.587765122,-0.8503741512,-0.657147743,-0.4931051299,-0.727973234,-0.7546109927,-0.6836497356,-0.7445452637,-0.612682237,-0.6439912218,-0.7145914259,-0.6579819379,-0.6387810817,"Scrap Plastic","3915"
0.8446945903,0.6082822919,0.6086086243,0.5610457536,0.6471983513,0.4583137316,0.4871927246,0.4523991005,0.4547577732,0.588470282,0.4944212359,0.4472221973,0.3955570118,0.5729414964,0.5012952334,0.4000505101,0.4190144931,0.3902877149,0.2837347498,0.3503168508,0.3607149911,0.3002771886,0.3167606109,0.481337992,0.4715810455,"Monofilament","3916"
0.4600892646,0.5080756628,0.2226488096,0.3299765672,0.282068447,0.2799353772,0.1238595072,0.0537744927,0.0985914601,0.2495146582,0.1947285289,0.0733916029,0.1025117903,-0.1500290701,-0.2227217375,-0.100440024,-0.093684729,-0.0605848246,-0.0767438991,-0.1063535141,-0.1955919176,-0.2492648752,-0.0858356397,-0.1836480315,0.0079150436,"Plastic Pipes","3917"
0.7717380837,0.5182576723,0.6239484854,0.6501207882,0.7031011171,0.6532861582,0.738568161,0.6708442788,0.9574848136,0.9831482597,1.0225910536,1.1813571669,0.8992338984,1.2591485057,1.0036417728,0.6947176196,0.4799101653,0.5389057577,0.7506149264,1.2599342201,1.3159865278,1.2958607966,0.8216780721,1.113791499,0.8748063822,"Plastic Floor Coverings","3918"
1.3281084074,1.3693735824,1.3639163228,1.4238706844,1.5004056191,1.1944765646,1.258810396,1.3195808192,1.7104692171,1.7536956009,1.746099467,1.7599688739,1.5475178886,1.2891120705,0.9337249659,0.8967775684,1.0122498056,1.4826790341,1.2492333641,1.2779073613,1.4597626969,1.1144984321,1.3391659396,1.3739601166,1.0526085895,"Self-adhesive Plastics","3919"
0.8693668518,0.8122731852,0.6912975115,0.9778866241,1.1355563325,0.938558262,0.8581805609,0.7393607801,0.7070821164,0.7363927883,0.7272398972,0.8213386412,0.4218918009,0.4654283068,0.4108623373,0.4599029975,0.4990872059,0.3977852787,0.3487736992,0.3985313145,0.4647336781,0.4618743276,0.4158326343,0.4738088549,0.5104448501,"Raw Plastic Sheeting","3920"
0.8001705139,0.8788072819,0.7925780117,0.8030111342,0.7065364473,0.5833094316,0.5161401156,0.6668007698,0.782130829,0.737891377,0.6297839529,0.7561761374,0.5517198222,0.6109417885,0.509468367,0.6369922645,0.515098367,0.4691574981,0.4285713883,0.5732848192,0.5993862464,0.6331377699,0.6404550737,0.5629732403,0.6959823904,"Other Plastic Sheetings","3921"
0.7078914524,0.5072651122,0.2878866933,0.2612867175,0.4045846001,0.1891715084,0.2064355186,0.2815022077,0.2519660705,0.1888640693,0.2606170279,0.2248036923,0.2238345358,0.2961103508,0.23419209,0.1288133086,0.2304234944,0.1115803123,0.259118271,0.3004411154,0.2484579137,0.3222066255,0.1729746044,0.3929211985,0.367180417,"Plastic Wash Basins","3922"
-0.0703366379,-0.0343319192,0.0143163151,-0.0551202444,-0.0865047545,-0.0964541448,-0.0624633565,-0.1158446667,-0.2229142424,-0.2434606118,-0.2641029931,-0.3432560224,-0.2929211737,-0.2429950805,-0.2967958776,-0.3826790572,-0.3378549599,-0.3748530934,-0.4432553975,-0.3999447504,-0.4149725335,-0.3113601478,-0.31754836,-0.1848418244,-0.1175323625,"Plastic Lids","3923"
-0.6808897349,-0.8304782209,-0.747737277,-0.5928127818,-0.5858056726,-0.8415827233,-0.7898449967,-0.9046020971,-0.6956814041,-0.8097106833,-0.8330457874,-0.9521212924,-0.8913935539,-0.7161897734,-0.7457597361,-0.7971566256,-0.7862170111,-0.751008448,-0.8833279502,-0.8675732327,-0.7502301135,-0.7912348123,-0.8791244708,-0.6524111437,-0.6453055013,"Plastic Housewares","3924"
0.61440642,0.6693356798,0.6279215095,0.5867484645,0.5581807848,0.5673316833,0.5858168358,0.662414223,0.7254295694,0.547066474,0.5566528474,0.4679216731,0.5447346195,0.5003479559,0.3304911086,0.3009849217,0.2466966444,0.2633670736,0.3226885696,0.3095408779,0.0934018683,0.0668098466,0.1040263438,0.3210384874,0.280231507,"Plastic Building Materials","3925"
0.4788713903,0.9171893157,0.9272301765,0.9466876491,1.0104313283,0.6951702587,0.5727309298,0.5780861364,0.7511704337,0.8022121303,0.8601592034,0.8677634249,0.6152428417,0.8163228292,0.6035016786,0.708916351,0.7737709363,0.696189041,0.908423491,0.863855548,0.8720509547,0.881507553,0.8638765521,0.9615868517,0.8589862412,"Other Plastic Products","3926"
-2.9291378356,-2.8234217145,-2.8163914086,-2.8888405987,-2.6543856204,-2.5873826156,-2.4814531724,-2.509415221,-2.4002261614,-2.1884744644,-2.5577332517,-2.8584292517,-2.7806091798,-2.8759206766,-2.8102380096,-3.1094403516,-2.6941401946,-2.6459785581,-2.6169397246,-2.8917289916,-2.746943484,-2.3806231657,-2.1896200324,-2.3334798584,-2.3142659023,"Rubber","4001"
0.4308083181,0.307360117,0.5690798918,0.8545138729,0.7290461472,0.5386041734,0.7905703255,0.7914506772,1.0966769786,1.0651618255,0.9696616253,0.9155443888,0.9441537949,0.9479005602,1.0467878556,0.9185528456,0.7044967579,0.6063780877,0.7879206243,0.8843784174,1.1697524562,1.3549731786,1.4694467042,1.1627041228,0.9473214364,"Synthetic Rubber","4002"
1.2703303198,1.2568915612,1.3222314392,1.2302756553,1.2297734618,1.2060816137,1.3482106051,1.4889250426,1.0676410328,0.9671783082,0.9623845998,1.0308164212,0.8725453454,0.6648001604,0.6841465933,0.6000876364,0.5367091062,0.0893676133,0.1075890637,0.2592412067,0.4115421008,0.5833107619,0.6379845763,0.7427371856,0.8674377873,"Compounded Unvulcanised Rubber","4005"
,,,,,,,,,,,0.350694628,0.2048522734,0.2754687238,0.2150345903,0.238974081,0.381675003,0.4523340214,0.4606329701,0.6869302235,0.3244589053,0.4375447056,0.8040868092,1.032698346,1.0340283691,"Unvulcanised Rubber Products","4006"
,,,,,,,,,,,,,-0.0558621501,0.2733695953,-0.4662504225,-0.3941567312,-0.9088868862,-0.5722887152,-0.2488681651,-0.5944364471,-0.374677515,-0.5694498422,0.0057615517,-0.3232027077,"Rubber Thread","4007"
0.5469847776,0.6130282019,0.670116261,0.7066531027,0.6764262074,0.60489869,0.5569052114,0.32802049,0.3023860505,0.4849264068,0.7438283951,0.5781265623,0.5758637084,0.7600495719,0.5199510744,0.3406535475,0.4570278079,0.8034198081,0.9489343849,1.0938117217,1.1112699628,1.1040481959,0.9801775069,0.9823530828,0.9989965892,"Rubber Sheets","4008"
0.9814455011,0.9805321383,1.0260752411,0.9621856125,1.2116280968,1.3048184423,1.3555160823,1.3852119724,1.1479897378,1.1995628136,1.0762180405,1.1227244074,0.9964155689,1.0536400862,1.0460354611,1.0015549802,0.9221426963,0.955043383,0.9193301329,1.0828428293,1.0419572692,0.8769867368,0.9242533442,0.9291419638,0.9274494915,"Rubber Pipes","4009"
0.7105256159,0.5177863415,0.5214822205,0.5779577102,0.5398327428,0.7971354249,0.8102508326,0.8006084879,0.9170024667,0.83912649,0.6852300414,0.8257597562,0.7494486903,0.7496412725,0.8317299841,0.8556815823,0.6785990039,0.7014346024,0.8051574554,0.7831648032,0.8760880813,0.8666463873,0.7108550497,0.859896615,0.9208870644,"Rubber Belting","4010"
0.1206197815,0.1849614217,0.2267531033,0.1982756519,0.0596095148,-0.0855857956,-0.1364843516,-0.1867874933,-0.0300252117,0.2850321729,0.436334033,0.4287497863,0.4405877274,0.546540973,0.5503743069,0.4738385695,0.6126026258,0.4327214311,0.4572396651,0.3143966401,0.2683604129,0.213036253,0.22736978,0.3712685871,0.3830304995,"Rubber Tires","4011"
-0.0114580729,-0.1134600777,-0.0179441208,-0.057764086,-0.0031124297,-0.1204361234,-0.3662031496,-0.2109043838,-0.0776548304,-0.1183935458,-0.2490424307,-0.1373354986,-0.035248863,0.1058809297,-0.1622639135,0.2557624057,0.5040142449,0.7725042578,0.7197545964,0.6578467851,0.5441509547,0.3828538982,0.203730288,0.0565581663,0.3891357698,"Used Rubber Tires","4012"
-0.7978993808,-1.012306773,-0.9918168339,-0.9902442494,-0.733526701,-0.6816941356,-0.3875799024,-0.453253408,-0.5585088829,-0.6064398374,-0.814584705,-0.657398625,-0.7565391133,-0.9021946254,-0.8211353149,-0.7022322335,-0.3378613701,-0.2312225357,-0.2500318054,-0.3639642964,-0.3479985044,-0.3986513604,-0.5237555025,-0.3008685481,-0.2464506244,"Rubber Inner Tubes","4013"
,,0.1541231606,0.1948776787,0.1585361848,0.1621882858,0.2731529247,0.0495574436,-0.0778415401,-0.3997380655,-0.2194389547,-0.0433756925,0.1235672226,0.3172396098,0.2614672494,0.4532911069,0.4724183357,0.5213353701,0.1020984948,-0.0043352889,0.2562534918,0.2443385755,-0.0840666465,0.0721230994,0.069748988,"Pharmaceutical Rubber Products","4014"
-0.93448952,-0.8885430807,-0.9034644675,-0.8379962459,-0.9959753972,-0.9235785704,-0.6898946516,-0.6866309602,-0.4526936796,-0.9293112348,-1.3700420141,-1.4187133891,-1.1486972038,-0.6604626123,-0.609805576,-0.5644335785,-0.0855703062,-0.0819004661,-0.0638987501,-0.4738183165,-0.5527918062,-0.4641022305,-0.4852285658,-0.4281183041,-0.4319586872,"Rubber Apparel","4015"
0.9376455777,1.00343171,1.0158941401,1.1005971719,1.0604508749,1.0019957337,0.9867846202,1.0483683498,0.977844659,0.8407268214,0.794977339,0.7111299513,0.7085264901,0.7947879978,0.8573986137,0.7987623905,0.6860645322,0.730112958,0.7898801747,0.8112569156,0.8211542554,0.8286123813,0.6936879934,0.8228401267,0.6679195237,"Other Rubber Products","4016"
-1.504476112,-1.2965216693,-1.2891618998,-1.0218764725,-1.1571772148,-1.0453723771,-1.1200676604,-1.1264326394,-1.046862961,-1.2134642498,-1.2917403108,-1.3771579322,-1.3595242448,-1.3869279342,-1.292185583,-1.0724930693,-1.1952888113,-1.2550566817,-1.250548565,-1.2302379421,-1.0944422726,-1.1883033008,-1.320610068,-1.2919939817,,"Equine and Bovine Hides","4101"
-1.9647538902,-1.8129547971,-1.8353284691,-1.7829391577,-1.7048242023,-1.7797215706,-1.7852312659,-1.6067666734,-1.5778263857,-1.588638112,-1.6667942041,-1.8185702391,-1.8853720119,-2.1058140951,-1.8762052949,-1.8629094637,-1.9627223661,-1.9556378213,-1.8314665994,-1.7941399805,-1.8766937679,-1.9905854559,-1.8760449083,-1.7976188581,-1.7533430166,"Sheep Hides","4102"
,,,,,,,,,,,-2.0740487171,-1.8982580767,-2.0921901923,-2.0077012946,-1.9268231084,-1.9377708732,-2.0659439067,-1.9664121131,-1.7347026468,-1.6455311533,-1.8792515065,-2.0057521642,-1.976173271,-2.0314379648,"Other Hides and Skins","4103"
-1.2371825042,-1.2105233952,-1.2356441359,-1.1703150751,-1.1305039327,-1.1045159931,-1.1577767553,-1.2396830023,-1.1821859209,-0.9997195373,-0.997861931,-1.0260890443,-1.0758631259,-0.9279245578,-0.9559947195,-1.0500872896,-1.2154045325,-1.1190023588,-1.1963946104,-1.1416046933,-1.1535414625,-1.1919674229,-1.2865368723,-1.051858358,-1.0401538403,"Tanned Equine and Bovine Hides","4104"
-1.7166489684,-1.8563236335,-1.8361018316,-1.8751345167,-1.7762628619,-1.8530585633,-1.7283271305,-1.854234885,-1.9105661375,-2.1045119778,-2.1070336318,-2.0364730826,-1.9520057818,-1.9405232865,-1.9969024968,-1.9551655416,-1.9849976844,-2.2668288393,-2.2472637395,-2.3371194706,-2.3660178543,-2.2568042067,-2.0008764437,-1.9149441161,-1.9185706925,"Tanned Sheep Hides","4105"
-2.0099101625,-2.1842593238,-2.1879304191,-2.0791403117,-2.034779031,-2.1856922318,-2.1536265617,-2.0333896869,-2.0551500348,-2.0715692673,-2.2458207737,-2.3088882174,-2.3013248868,-2.2661684232,-2.3222274692,-2.3379110819,-2.4141519592,-2.6839750314,-2.3672350853,-2.4551504452,-2.414322011,-2.2011656664,-2.2155487952,-2.1647619594,-2.211084932,"Tanned Goat Hides","4106"
-0.9708396437,-0.9260220227,-0.9758648629,-0.9595650915,-0.9827770739,-1.0669538071,-1.1458397604,-1.1876989247,-1.0621945798,-1.1086370018,-1.4114512418,-1.2852625376,-1.2789111415,-1.2210916142,-1.2915500628,-1.3187171707,-1.3942208219,-1.4044741267,-1.2114190681,-1.2047557848,-1.2442297306,-1.1222465481,-1.2307490159,-1.1622382366,-1.108825724,"Leather of Other Animals","4107"
-1.2859600336,-1.3511828301,,,,,,,-0.8620687565,-1.0326157704,-0.8140688891,-0.4636658604,-0.3070346216,-0.4280152888,-0.4719276217,-0.5797908668,-0.8709998492,-0.8764597758,-0.9231650261,-0.8518734217,-1.1477256018,-0.7881593868,-1.0462528719,,,"Patent Leather","4109"
,,,,,,,,-0.2337941791,-0.0681213172,-0.0084603838,-0.1615599557,-0.1350933642,0.2533005889,0.2455532077,0.2357415602,0.210384149,-0.0803455985,-0.1054993376,-0.0523057272,-0.0167134952,0.006885489,0.0839333625,0.0434540943,0.21489795,"Saddlery","4201"
-1.3217298631,-1.2896936142,-1.191996527,-1.3830358026,-1.3226809728,-1.3317168722,-1.2072996551,-1.0496220497,-0.9360012782,-0.6647953042,-0.6081424286,-0.4950667525,-0.7315912056,-0.367808459,-0.347498643,-0.4963156118,-0.4453236559,-0.4142515366,-0.4494496547,-0.583676787,-0.5231076257,-0.4557648674,-0.6556152219,-0.5244923498,-0.6090067972,"Trunks and Cases","4202"
-1.2154234942,-1.1525592183,-1.1362181829,-1.2150413994,-1.2586278643,-1.1177513037,-0.9484633374,-1.029889197,-0.9665544456,-1.0134823427,-1.03022855,-0.8778348583,-0.8402698202,-0.7156997702,-0.557682079,-0.5394630858,-0.5306837438,-0.6474881506,-0.7566416764,-0.7193269548,-0.7990683507,-0.6579556376,-0.8063853161,-0.7909309196,-0.8962549381,"Leather Apparel","4203"
