"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Not classified","INX","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26455.5251006062","26811.430985155","27519.4156331342","28119.5014234612","29621.0185214717","32308.7616812225","34417.5430739701","37827.3435409545","40713.0679941744","44492.7136320521","48030.2199268465","49779.0741918959","51833.2944514547","52530.5567057534","55078.9356182795","56983.2607990599","58230.073606899","59572.1100771933","55751.0813009864","52372.8709944763","53002.4667535009","53335.7220023245","53082.3876269861","53472.6431671166","57708.6907457219","71558.2532251246","72200.0034551923","77803.042830625","83784.3429840806","86710.0092873285","90687.4760461522",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8630.83521639574","9479.99150926332","9568.63698994008","9514.33700459734","9239.98122079971","9319.96827021696","9670.20449966807","9588.8808123403","9669.40057910636","9634.89982481682","10066.8027843828","10026.5822906582","10623.6276932881","11407.0616274642","11764.0968431826","11998.2148575374","12456.6098815859","13324.9078353028","13213.0956231173","13199.0186871419","13805.7038219488","14005.3133367405","12807.3947491137","12625.0874922326","13038.5550641113","12698.1091975659","14205.2116338951","14535.8735778483","13471.8606376875","12389.2233504388","12433.2969754764",
"Iraq","IRQ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7866.18080077736","2753.76353471925","3549.43580759365","4489.79539536436","4523.42838908438","4479.48221270617","4821.51162254532","5666.50482149323","7408.52123842734","8448.37219669152","9585.58962848545","9468.11330695371","8439.55817668524","5197.22967179342","7768.83348330254","7720.20947158504","7999.86245899258","8015.4648441428","8529.97451087934","8639.44217543222","8954.96278488013","9322.52552338987","10233.818472824","10593.6089747568","10227.4057761619","10361.0722199246","11455.211543776","10971.9676750836","10590.3708135455","10814.5742281897","9473.66954193327",
"Iceland","ISL","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33339.3167205401","34674.2474227249","36376.2632318679","38638.5831146673","39714.4623331586","41127.2610595318","42213.0208379229","42071.9966314626","42676.9061960504","45604.5870641593","47637.5615038215","49471.773730301","52314.066289183","52484.8194536754","48297.3903498368","46996.8151809556","47718.2854729558","47969.9061078311","49681.5566804472","49960.8710565555","51636.6312815668","54134.9660071412","55098.249078725","56266.4980769089","56382.9333093672","51872.4985061033",
"Israel","ISR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28385.1976939173","29034.3254025046","29415.5252846035","29895.440258047","30044.39557531","31469.0952956816","30766.5728898525","30167.8816438129","29961.0437295332","30672.7999485988","31290.8682542015","32462.1945324712","33722.0341289212","34121.9661956604","33624.3225172611","34858.0210561175","35802.8781978981","36002.3850880471","36820.8682524901","37537.0630032909","37616.9448715758","38298.1998077408","38898.4435928405","39483.7856185392","40073.7372542575","38404.9500467681",
"Italy","ITA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36585.6799028741","37122.8219323764","37407.1113238593","37065.4341248987","37855.0077387082","38947.2013118497","39429.4955552037","40129.9018819235","40844.745605278","41501.788369041","43053.93306429","43869.4279411713","43915.385340484","43781.2199783421","44118.0366368665","44260.8274173515","44918.1703531499","45356.5367193485","44623.6020153057","42074.9212455091","42664.3552727925","42892.3055641948","41501.7112309705","40268.1127892773","39898.5264609826","40247.8290437942","40837.7376281437","41581.120790548","42052.5563822519","42662.5223699096","38992.1483807498",
"Jamaica","JAM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8590.85000643985","8934.7637368179","9029.09835608262","9785.79227141746","9824.45298391241","9957.44522576503","9849.22610942704","9641.62633022975","9326.44613048425","9338.94960497699","9342.86300389144","9397.68917152007","9520.82827541709","9809.44010954979","9882.46692494232","9916.2734221556","10150.3617884461","10244.3289918427","10111.3499742486","9623.65319884101","9434.07288363285","9544.78603558927","9432.15814198332","9425.99246508643","9436.78846834588","9471.41155638151","9551.38724760573","9598.38738824459","9733.12082354211","9775.25668293372","8739.98667203709",
"Jordan","JOR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7924.17761192287","7634.96910504264","8253.89559965416","8164.6795007566","8164.8304758102","8333.85433549573","8248.91788784013","8318.49705913913","8403.64641132288","8536.91978307141","8741.72739761863","9035.14463183665","9377.64535936418","9558.45846133893","10105.4605086047","10577.2913712339","11002.2222575122","11399.9655300934","11662.8961288697","11650.3643473812","11315.502686884","11016.395227638","10688.2893285705","10414.9212700158","10284.6700814974","10145.8366854082","10036.5436013113","10003.5749686535","10013.3976492487","10071.3798741424","9816.55451590329",
"Japan","JPN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32518.5391563961","33498.013550018","33656.9358733824","33374.2558528369","33611.7119077564","34415.2064547073","35413.2960479897","35675.6752664207","35126.896305185","34945.7326429126","35851.8374297256","35903.6475259218","35835.2898484367","36307.6319236372","37088.8717100131","37754.3720967008","38248.2473008721","38771.2623737824","38278.0492878228","36103.300160734","37576.0343021356","37654.6628313409","38233.3346661664","39056.2578989527","39223.9580975337","39878.3961559438","40225.3569233307","40966.5932189946","41279.1113447757","41477.2874874765","39200.6571671353",
"Kazakhstan","KAZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13475.6398976651","11917.7140498108","11294.7365777633","10292.1983187675","9126.25583043666","8552.45199652571","8726.5384771197","9016.00324724515","8998.90120883664","9330.56478866572","10275.7618712984","11682.8417915151","12827.2310828805","13973.077738521","15208.440248666","16536.0154072377","18112.7787011954","19500.4789415616","19770.2166481541","19614.7353205278","20751.2572399462","21970.0839239319","22702.5788406786","23720.8160716034","24355.7561188887","24290.4176339265","24210.8629616382","24862.9661245889","25544.3447563035","26351.8044418782","25337.152399391",
"Kenya","KEN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3209.91318665692","3150.23570533554","3025.79698392475","2942.36297105563","2928.58699721748","2967.57837651484","3001.86837925332","2931.40977447419","2944.29905595124","2930.014026871","2867.74670834945","2896.05162943961","2833.9685166716","2839.09457594395","2903.91666575947","2992.34077880203","3099.35266606512","3221.25297210235","3140.61291316316","3156.43683396753","3329.85375197704","3439.34377800536","3501.78972414264","3611.8202602474","3709.15256291153","3824.75930317654","3952.75813183016","4046.23477111755","4203.83827267811","4329.87188383259","4220.44024846369",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5158.31756945825","4671.52284995625","3978.90991431131","3362.82900036888","2688.35177848574","2517.2844498623","2656.01771956497","2877.09856921598","2893.41753463874","2954.95412236833","3078.90925165175","3212.13354709557","3182.23289483476","3370.43019920367","3563.87536309169","3517.72050884888","3588.08991816078","3857.65390900443","4142.21145402699","4210.62634731704","4141.07720559947","4334.66078892569","4259.31820386991","4631.40326661446","4722.08600228699","4805.14109238386","4912.38248430883","5046.69153549093","5133.15191460808","5258.36669601037","4706.57023774881",
"Cambodia","KHM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1763.817843267","1111.16678247186","1182.44754920355","1214.92636498247","1228.29963185037","1252.33963935102","1377.49865222737","1481.65682787005","1570.07387095598","1642.60803709403","1752.04127620505","1902.09670311166","2120.55171733855","2313.34303341243","2511.90102327916","2640.63162843074","2603.58359309103","2716.69973755942","2862.90804579678","3022.59672458204","3191.86174454111","3364.27806867267","3546.33938730917","3733.52462620846","3928.37393363069","4159.338194369","4388.80090863327","4191.85000307673",
"Kiribati","KIR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2134.12351747678","2096.5333811569","2084.51564512871","2076.42515030132","2085.85995701874","2057.73214247662","2061.10207106055","2061.90058918057","2160.20048267747","2090.79468640046","2183.67502940533","2115.49559930464","2158.80257364306","2164.14082082194","2089.87630222668","2150.09508286577","2102.97515807266","2097.08849202318","2006.88810355447","1979.54308773577","1923.10777580682","1920.10163789298","1979.90218778574","2034.1274227799","1992.23381494478","2168.99773241889","2247.91977861726","2235.69498518996","2254.05923175595","2270.10860723388","2291.90721878662",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15160.7051747607","14833.423825064","15348.8277316302","16213.5423696879","16877.4569845961","17591.97476184","18446.6762315546","19528.4498817358","19267.9479780645","19707.3518513925","21459.7356252184","22324.2827985335","22346.0437730979","21194.4594198697","21768.342146708","23617.3105861771","24113.6462532365","24037.0608468683","25291.9622992365","24057.942357815","23710.3475026721","23933.40682212","23194.2239555399","24225.833601447","25521.2001627752","25569.4841249093","26075.7424952593","25360.0910245678","25901.6333033396","26235.5545488065","23259.3623116038",
"Korea, Rep.","KOR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12656.3960621654","13882.4210132027","14590.5330031829","15436.3878598431","16698.2761608778","18120.4938973","19364.9413736143","20367.9736411368","19184.2237513721","21232.6097622601","22963.638542808","23893.8970105335","25591.3990470142","26260.3684104578","27515.951769057","28640.7062360909","29990.5220008606","31569.9311989123","32275.1252504764","32363.9686586535","34394.4904890551","35388.9769124478","36049.1934873539","37021.1341641003","37967.475617995","38828.7409976118","39814.6589279289","40957.4180587145","41948.3460057222","42719.0002563009","42251.4450571656",
"Kuwait","KWT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63724.5923266063","63284.5831782291","61687.4792455012","59725.6892255864","55034.8960513279","54984.8544849844","53578.7245534402","54322.8778461026","63008.515434926","68233.7442210431","73155.5820063355","75224.6666659596","75580.7992270756","73022.8358576137","63886.137964661","58810.3001967563","60887.5746821776","61416.8691189825","58995.2648938909","56647.3365938493","54834.2940767433","54708.8824193193","50855.4623455352","50478.4976617825","49853.647549412","",
