Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,HS6 ID,HS6,Trade Value
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,Tropical Fruits,2080420,"Figs, fresh or dried",91450
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,Tropical Fruits,2080430,"Pineapples, fresh or dried",65641777
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,Tropical Fruits,2080440,"Avocados, fresh or dried",14081
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,Tropical Fruits,2080450,"Guavas, mangoes and mangosteens, fresh or dried",30049946
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,Citrus,2080510,"Oranges, fresh or dried",1257298
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,Citrus,2080520,"Mandarin, clementine & citrus hybrids, fresh or dried",9648203
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,Citrus,2080530,"Lemons and limes, fresh or dried",2547726
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,Citrus,2080540,"Grapefruit, fresh or dried",9216153
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,Citrus,2080590,"Citrus fruits, fresh or dried, nes",955921
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20806,Grapes,2080610,"Grapes, fresh",1567586
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20806,Grapes,2080620,"Grapes, dried",1011637
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20807,Melons,2080710,"Melons (including watermelons), fresh",509372
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20807,Melons,2080720,"Papaws (papayas), fresh",202230
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20808,Apples and Pears,2080810,"Apples, fresh",656703
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20808,Apples and Pears,2080820,"Pears and quinces, fresh",396650
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20809,Pitted Fruits,2080910,"Apricots, fresh",296
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20809,Pitted Fruits,2080920,"Cherries, fresh",95201
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20809,Pitted Fruits,2080930,"Peaches, nectarines, fresh",155442
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20809,Pitted Fruits,2080940,"Plums, sloes, fresh",787425
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,Other Fruits,2081010,"Strawberries, fresh",17869
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,Other Fruits,2081030,"Black, white or red currants and gooseberries, fresh",14721
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,Other Fruits,2081040,"Cranberries, bilberries, similar fruits, fresh",126473
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,Other Fruits,2081090,"Fruits, fresh nes",68083442
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20811,Frozen Fruits and Nuts,2081110,"Strawberries, (uncooked steamed or boiled), frozen",24269
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20811,Frozen Fruits and Nuts,2081120,"Rasp-, mul-berries, etc (uncooked, steam, boil),froze",59179
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20811,Frozen Fruits and Nuts,2081190,"Fruits and nuts (uncooked, steamed, boiled) frozen,ne",1475669
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20812,Preserved Fruits and Nuts,2081290,"Fruits and nuts, provisionally preserved nes",1026467
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,Dried Fruits,2081310,"Apricots, dried",10102
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,Dried Fruits,2081320,"Prunes, dried",603069
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,Dried Fruits,2081330,"Apples, dried",60906
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,Dried Fruits,2081340,"Fruits, dried nes",504280
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,Dried Fruits,2081350,"Mixtures of edible nuts, dried and preserved fruits",154660
2,Vegetable Products,208,"Fruit and nuts, edible; peel of citrus fruit or melons",20814,Citrus and Melon Peels,2081400,Peel of citrus fruit or melons,13988
2,Vegetable Products,209,"Coffee, tea, mate and spices",20901,Coffee,2090111,"Coffee, not roasted, not decaffeinated",2610449
2,Vegetable Products,209,"Coffee, tea, mate and spices",20901,Coffee,2090112,"Coffee, not roasted, decaffeinated",190245
2,Vegetable Products,209,"Coffee, tea, mate and spices",20901,Coffee,2090121,"Coffee, roasted, not decaffeinated",4259228
2,Vegetable Products,209,"Coffee, tea, mate and spices",20901,Coffee,2090122,"Coffee, roasted, decaffeinated",845783
2,Vegetable Products,209,"Coffee, tea, mate and spices",20901,Coffee,2090130,Coffee husks and skins,96717
2,Vegetable Products,209,"Coffee, tea, mate and spices",20901,Coffee,2090140,Coffee substitutes containing coffee,40454
2,Vegetable Products,209,"Coffee, tea, mate and spices",20902,Tea,2090210,"Tea, green (unfermented) in packages < 3 kg",20632360
2,Vegetable Products,209,"Coffee, tea, mate and spices",20902,Tea,2090220,"Tea, green (unfermented) in packages > 3 kg",15567692
2,Vegetable Products,209,"Coffee, tea, mate and spices",20902,Tea,2090230,"Tea, black (fermented or partly) in packages < 3 kg",56025068
2,Vegetable Products,209,"Coffee, tea, mate and spices",20902,Tea,2090240,"Tea, black (fermented or partly) in packages > 3 kg",31376150
2,Vegetable Products,209,"Coffee, tea, mate and spices",20903,Maté,2090300,Mate,127873
2,Vegetable Products,209,"Coffee, tea, mate and spices",20904,Pepper,2090411,"Pepper of the genus Piper, whole",203386
2,Vegetable Products,209,"Coffee, tea, mate and spices",20904,Pepper,2090412,"Pepper of the genus Piper, crushed or ground",1080526
2,Vegetable Products,209,"Coffee, tea, mate and spices",20904,Pepper,2090420,"Capsicum or Pimenta, dried, crushed or ground",1099771
2,Vegetable Products,209,"Coffee, tea, mate and spices",20905,Vanilla,2090500,Vanilla beans,83549
2,Vegetable Products,209,"Coffee, tea, mate and spices",20906,Cinnamon,2090610,Cinnamon and cinnamon-tree flowers whole,3963
2,Vegetable Products,209,"Coffee, tea, mate and spices",20906,Cinnamon,2090620,Cinnamon and cinnamon-tree flowers crushed or ground,19966
2,Vegetable Products,209,"Coffee, tea, mate and spices",20907,Cloves,2090700,"Cloves (whole fruit, cloves and stems)",11729
2,Vegetable Products,209,"Coffee, tea, mate and spices",20908,"Nutmeg, mace and cardamons",2090810,Nutmeg,3975
2,Vegetable Products,209,"Coffee, tea, mate and spices",20908,"Nutmeg, mace and cardamons",2090830,Cardamoms,11858
2,Vegetable Products,209,"Coffee, tea, mate and spices",20909,Spice Seeds,2090910,Anise or badian seeds,57147
2,Vegetable Products,209,"Coffee, tea, mate and spices",20909,Spice Seeds,2090920,Coriander seeds,40384
2,Vegetable Products,209,"Coffee, tea, mate and spices",20909,Spice Seeds,2090930,Cumin seeds,48543
2,Vegetable Products,209,"Coffee, tea, mate and spices",20910,Spices,2091010,Ginger,6772233
2,Vegetable Products,209,"Coffee, tea, mate and spices",20910,Spices,2091020,Saffron,29832
2,Vegetable Products,209,"Coffee, tea, mate and spices",20910,Spices,2091030,Turmeric (curcuma),24199
2,Vegetable Products,209,"Coffee, tea, mate and spices",20910,Spices,2091091,Mixtures of spices,817730
2,Vegetable Products,209,"Coffee, tea, mate and spices",20910,Spices,2091099,Spices nes,1587629
2,Vegetable Products,210,Cereals,21001,Wheat,2100110,Durum wheat,3536
2,Vegetable Products,210,Cereals,21001,Wheat,2100190,"Wheat except durum wheat, and meslin",28193
2,Vegetable Products,210,Cereals,21002,Rye,2100200,Rye,275
2,Vegetable Products,210,Cereals,21003,Barley,2100300,Barley,16473
2,Vegetable Products,210,Cereals,21004,Oats,2100400,Oats,65052
2,Vegetable Products,210,Cereals,21005,Corn,2100510,Maize (corn) seed,25748
2,Vegetable Products,210,Cereals,21005,Corn,2100590,Maize except seed corn,168857
2,Vegetable Products,210,Cereals,21006,Rice,2100610,Rice in the husk (paddy or rough),81
2,Vegetable Products,210,Cereals,21006,Rice,2100620,"Rice, husked (brown)",1127255
2,Vegetable Products,210,Cereals,21006,Rice,2100630,"Rice, semi-milled or wholly milled",48955869
2,Vegetable Products,210,Cereals,21006,Rice,2100640,"Rice, broken",447992
2,Vegetable Products,210,Cereals,21007,Sorghum,2100700,Grain sorghum,3
2,Vegetable Products,210,Cereals,21008,Buckwheat,2100810,Buckwheat,29418
2,Vegetable Products,210,Cereals,21008,Buckwheat,2100820,Millet,58955
2,Vegetable Products,210,Cereals,21008,Buckwheat,2100890,Cereals unmilled nes,740167
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21101,Wheat Flours,2110100,Wheat or meslin flour,19202059
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21102,Cereal Flours,2110220,Maize (corn) flour,796389
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21102,Cereal Flours,2110290,"Cereal flour except wheat, meslin, rye, maize, rice",1965953
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21103,Cereal Meal and Pellets,2110311,Wheat meal,14188
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21103,Cereal Meal and Pellets,2110313,Maize (corn) groats or meal,2663
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21103,Cereal Meal and Pellets,2110319,"Cereal groats or meal except wheat, maize, rice, oats",155263
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21103,Cereal Meal and Pellets,2110321,Wheat pellets,34118
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,Processed Cereals,2110412,"Oats, rolled or flaked grains",1016401
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,Processed Cereals,2110419,"Cereals, rolled or flaked grains nes",632734
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,Processed Cereals,2110422,"Oats, hulled, pearled, sliced or kibbled",824145
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,Processed Cereals,2110429,"Cereals, hulled, pearled, sliced or kibbled nes",628769
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,Processed Cereals,2110430,"Germ of cereals, whole, rolled, flaked or ground",131122
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21105,Potato Flours,2110510,Potato flour or meal,517182
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21105,Potato Flours,2110520,"Potato flakes, granules and pellets",13633
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21106,Legume Flours,2110610,Flour or meal of dried legumes,1043585
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21106,Legume Flours,2110620,"Flour or meal of sago, starchy roots or tubers",2163485
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21106,Legume Flours,2110630,"Flour, meal, powder of fruit/nut, citrus or melon pee",5615606
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21107,Malt,2110710,"Malt, not roasted",41288
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21107,Malt,2110720,"Malt, roasted",5163
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,Starches,2110811,"Wheat, starch",1182586
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,Starches,2110812,Maize (corn) starch,262815
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,Starches,2110813,Potato starch,1049859
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,Starches,2110814,Manioc (cassava) starch,2795568
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,Starches,2110819,"Starches except wheat, maize, potato, manioc",1385789
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,Starches,2110820,Inulin,215
2,Vegetable Products,211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21109,Wheat Gluten,2110900,Wheat gluten,466979
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21201,Soybeans,2120100,Soya beans,1992464
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21202,Ground Nuts,2120210,Ground-nuts in shell not roasted or cooked,76420
2,Vegetable Products,212,Oil seeds and oleaginous fruits,21202,Ground Nuts,2120220,"Ground-nuts shelled, not roasted or cooked",44849
